dataset,condition,trial,oddity_index,images
banktrial,chair_cluster1,chair_c1_953a6c4d742f1e44d1dcc55e36186e4e_1,2,"['chair_953a6c4d742f1e44d1dcc55e36186e4e_000.png', 'chair_953a6c4d742f1e44d1dcc55e36186e4e_001.png', 'chair_9979c8433d92fd80d1dcc55e36186e4e_005.png']"
banktrial,chair_cluster1,chair_c1_953a6c4d742f1e44d1dcc55e36186e4e_2,2,"['chair_953a6c4d742f1e44d1dcc55e36186e4e_013.png', 'chair_953a6c4d742f1e44d1dcc55e36186e4e_012.png', 'chair_3de9a7a40851ceb971a782a4379556c7_002.png']"
banktrial,chair_cluster1,chair_c1_d38a49a15715c46ec3bd24f986301745_0,1,"['chair_d38a49a15715c46ec3bd24f986301745_010.png', 'chair_ba074c9ff5e36f60e8b2b8dc0c816caf_014.png', 'chair_d38a49a15715c46ec3bd24f986301745_005.png']"
banktrial,chair_cluster1,chair_c1_d38a49a15715c46ec3bd24f986301745_1,2,"['chair_d38a49a15715c46ec3bd24f986301745_009.png', 'chair_d38a49a15715c46ec3bd24f986301745_003.png', 'chair_ea62254f0a5650579a8ef44e1d2c5b75_011.png']"
banktrial,chair_cluster1,chair_c1_d38a49a15715c46ec3bd24f986301745_2,2,"['chair_d38a49a15715c46ec3bd24f986301745_007.png', 'chair_d38a49a15715c46ec3bd24f986301745_003.png', 'chair_8cb34663a9e42f95c3bd24f986301745_012.png']"
banktrial,chair_cluster1,chair_c1_a7f9e2612d0764a0656a19d1d18fdbac_0,0,"['chair_36447db5cf7b5a27ab5c60fa85a57ffd_014.png', 'chair_a7f9e2612d0764a0656a19d1d18fdbac_009.png', 'chair_a7f9e2612d0764a0656a19d1d18fdbac_008.png']"
banktrial,chair_cluster1,chair_c1_a7f9e2612d0764a0656a19d1d18fdbac_1,0,"['chair_4b3c381658cfe96d4db79ead79f57b22_003.png', 'chair_a7f9e2612d0764a0656a19d1d18fdbac_012.png', 'chair_a7f9e2612d0764a0656a19d1d18fdbac_003.png']"
banktrial,chair_cluster1,chair_c1_a7f9e2612d0764a0656a19d1d18fdbac_2,0,"['chair_3024deb09ba519c517089ab023f65eee_001.png', 'chair_a7f9e2612d0764a0656a19d1d18fdbac_009.png', 'chair_a7f9e2612d0764a0656a19d1d18fdbac_002.png']"
banktrial,chair_cluster1,chair_c1_4b3c381658cfe96d4db79ead79f57b22_0,2,"['chair_4b3c381658cfe96d4db79ead79f57b22_000.png', 'chair_4b3c381658cfe96d4db79ead79f57b22_010.png', 'chair_6a02133392afc96b40ef1c8b63a628f9_005.png']"
banktrial,chair_cluster1,chair_c1_4b3c381658cfe96d4db79ead79f57b22_1,0,"['chair_f268849e43f64861cb3a30f2c37c38a6_004.png', 'chair_4b3c381658cfe96d4db79ead79f57b22_006.png', 'chair_4b3c381658cfe96d4db79ead79f57b22_000.png']"
banktrial,chair_cluster1,chair_c1_4b3c381658cfe96d4db79ead79f57b22_2,0,"['chair_4f188d1f92b859fc283b00891f680579_005.png', 'chair_4b3c381658cfe96d4db79ead79f57b22_013.png', 'chair_4b3c381658cfe96d4db79ead79f57b22_010.png']"
banktrial,chair_cluster1,chair_c1_875925d42780159ffebad4f49b26ec52_0,2,"['chair_875925d42780159ffebad4f49b26ec52_006.png', 'chair_875925d42780159ffebad4f49b26ec52_009.png', 'chair_17b77403b80de623f1783a44a88d6274_004.png']"
banktrial,chair_cluster1,chair_c1_875925d42780159ffebad4f49b26ec52_1,2,"['chair_875925d42780159ffebad4f49b26ec52_005.png', 'chair_875925d42780159ffebad4f49b26ec52_003.png', 'chair_93e72cd3140b32513b5ed5cb2d36de1e_008.png']"
banktrial,chair_cluster1,chair_c1_875925d42780159ffebad4f49b26ec52_2,0,"['chair_317a2cc9f3b54a48283b00891f680579_012.png', 'chair_875925d42780159ffebad4f49b26ec52_010.png', 'chair_875925d42780159ffebad4f49b26ec52_012.png']"
banktrial,chair_cluster1,chair_c1_88042e6d331ffba0f63e8e405d49b8ce_0,2,"['chair_88042e6d331ffba0f63e8e405d49b8ce_011.png', 'chair_88042e6d331ffba0f63e8e405d49b8ce_000.png', 'chair_3f83565ed40f87c5593ebeeedbff73b_013.png']"
banktrial,chair_cluster1,chair_c1_88042e6d331ffba0f63e8e405d49b8ce_1,1,"['chair_88042e6d331ffba0f63e8e405d49b8ce_004.png', 'chair_a6ab184a68bc67d179b3e1be3524f72f_006.png', 'chair_88042e6d331ffba0f63e8e405d49b8ce_009.png']"
banktrial,chair_cluster1,chair_c1_88042e6d331ffba0f63e8e405d49b8ce_2,2,"['chair_88042e6d331ffba0f63e8e405d49b8ce_000.png', 'chair_88042e6d331ffba0f63e8e405d49b8ce_010.png', 'chair_8d1616ada1d6f239d1f4836ba5ad2863_008.png']"
banktrial,chair_cluster1,chair_c1_d521a48317d0b14d7ac55d461d1984_0,2,"['chair_d521a48317d0b14d7ac55d461d1984_006.png', 'chair_d521a48317d0b14d7ac55d461d1984_012.png', 'chair_93e72cd3140b32513b5ed5cb2d36de1e_003.png']"
banktrial,chair_cluster1,chair_c1_d521a48317d0b14d7ac55d461d1984_1,0,"['chair_831ca4306245810435836c728d324152_007.png', 'chair_d521a48317d0b14d7ac55d461d1984_000.png', 'chair_d521a48317d0b14d7ac55d461d1984_008.png']"
banktrial,chair_cluster1,chair_c1_d521a48317d0b14d7ac55d461d1984_2,1,"['chair_d521a48317d0b14d7ac55d461d1984_012.png', 'chair_c2076591d588586719fb4103277a6b93_003.png', 'chair_d521a48317d0b14d7ac55d461d1984_003.png']"
banktrial,chair_cluster1,chair_c1_19d3ba04e165e67dcb4387db711dc078_0,2,"['chair_19d3ba04e165e67dcb4387db711dc078_011.png', 'chair_19d3ba04e165e67dcb4387db711dc078_003.png', 'chair_ba074c9ff5e36f60e8b2b8dc0c816caf_013.png']"
banktrial,chair_cluster1,chair_c1_19d3ba04e165e67dcb4387db711dc078_1,0,"['chair_3f36e261cc87648ac3bd24f986301745_007.png', 'chair_19d3ba04e165e67dcb4387db711dc078_014.png', 'chair_19d3ba04e165e67dcb4387db711dc078_008.png']"
banktrial,chair_cluster1,chair_c1_19d3ba04e165e67dcb4387db711dc078_2,0,"['chair_c8963b0930306a61781cbff504e4168d_002.png', 'chair_19d3ba04e165e67dcb4387db711dc078_008.png', 'chair_19d3ba04e165e67dcb4387db711dc078_014.png']"
banktrial,chair_cluster1,chair_c1_93e72cd3140b32513b5ed5cb2d36de1e_0,0,"['chair_cbcc5cd1aec9f3413aa677469bbdd68c_013.png', 'chair_93e72cd3140b32513b5ed5cb2d36de1e_007.png', 'chair_93e72cd3140b32513b5ed5cb2d36de1e_010.png']"
banktrial,chair_cluster1,chair_c1_93e72cd3140b32513b5ed5cb2d36de1e_1,2,"['chair_93e72cd3140b32513b5ed5cb2d36de1e_001.png', 'chair_93e72cd3140b32513b5ed5cb2d36de1e_002.png', 'chair_8d1616ada1d6f239d1f4836ba5ad2863_001.png']"
banktrial,chair_cluster1,chair_c1_93e72cd3140b32513b5ed5cb2d36de1e_2,0,"['chair_88042e6d331ffba0f63e8e405d49b8ce_008.png', 'chair_93e72cd3140b32513b5ed5cb2d36de1e_002.png', 'chair_93e72cd3140b32513b5ed5cb2d36de1e_001.png']"
banktrial,chair_cluster1,chair_c1_550fa302257e193ec93d39652bbb58f_0,1,"['chair_550fa302257e193ec93d39652bbb58f_005.png', 'chair_c8963b0930306a61781cbff504e4168d_014.png', 'chair_550fa302257e193ec93d39652bbb58f_010.png']"
banktrial,chair_cluster1,chair_c1_550fa302257e193ec93d39652bbb58f_1,2,"['chair_550fa302257e193ec93d39652bbb58f_010.png', 'chair_550fa302257e193ec93d39652bbb58f_012.png', 'chair_19d3ba04e165e67dcb4387db711dc078_009.png']"
banktrial,chair_cluster1,chair_c1_550fa302257e193ec93d39652bbb58f_2,1,"['chair_550fa302257e193ec93d39652bbb58f_008.png', 'chair_4b3c381658cfe96d4db79ead79f57b22_013.png', 'chair_550fa302257e193ec93d39652bbb58f_012.png']"
banktrial,chair_cluster1,chair_c1_17b77403b80de623f1783a44a88d6274_0,2,"['chair_17b77403b80de623f1783a44a88d6274_005.png', 'chair_17b77403b80de623f1783a44a88d6274_000.png', 'chair_b2f125cba550eb8bfebad4f49b26ec52_014.png']"
banktrial,chair_cluster1,chair_c1_17b77403b80de623f1783a44a88d6274_1,0,"['chair_38ff18330fd5aace162bf7725b3fab02_010.png', 'chair_17b77403b80de623f1783a44a88d6274_013.png', 'chair_17b77403b80de623f1783a44a88d6274_002.png']"
banktrial,chair_cluster1,chair_c1_17b77403b80de623f1783a44a88d6274_2,1,"['chair_17b77403b80de623f1783a44a88d6274_006.png', 'chair_38ff18330fd5aace162bf7725b3fab02_004.png', 'chair_17b77403b80de623f1783a44a88d6274_011.png']"
banktrial,chair_cluster1,chair_c1_da443e90e376b024b0f7e9a1c9f6c90f_0,2,"['chair_da443e90e376b024b0f7e9a1c9f6c90f_013.png', 'chair_da443e90e376b024b0f7e9a1c9f6c90f_012.png', 'chair_e0a473eb557c424320768660cf080d12_004.png']"
banktrial,chair_cluster1,chair_c1_da443e90e376b024b0f7e9a1c9f6c90f_1,1,"['chair_da443e90e376b024b0f7e9a1c9f6c90f_014.png', 'chair_fc97c771d058556f593de14e4664635a_003.png', 'chair_da443e90e376b024b0f7e9a1c9f6c90f_004.png']"
banktrial,chair_cluster1,chair_c1_da443e90e376b024b0f7e9a1c9f6c90f_2,2,"['chair_da443e90e376b024b0f7e9a1c9f6c90f_014.png', 'chair_da443e90e376b024b0f7e9a1c9f6c90f_006.png', 'chair_cbcc5cd1aec9f3413aa677469bbdd68c_009.png']"
banktrial,chair_cluster1,chair_c1_a374da8227eca67b89014675a548cbb_0,0,"['chair_cc8066a5107a2bf5926f2c1927eee8ee_001.png', 'chair_a374da8227eca67b89014675a548cbb_002.png', 'chair_a374da8227eca67b89014675a548cbb_005.png']"
banktrial,chair_cluster1,chair_c1_a374da8227eca67b89014675a548cbb_1,0,"['chair_ea62254f0a5650579a8ef44e1d2c5b75_003.png', 'chair_a374da8227eca67b89014675a548cbb_002.png', 'chair_a374da8227eca67b89014675a548cbb_000.png']"
banktrial,chair_cluster1,chair_c1_a374da8227eca67b89014675a548cbb_2,1,"['chair_a374da8227eca67b89014675a548cbb_006.png', 'chair_610b1621d1997ee1daf3c002be658861_005.png', 'chair_a374da8227eca67b89014675a548cbb_008.png']"
banktrial,chair_cluster1,chair_c1_ea62254f0a5650579a8ef44e1d2c5b75_0,2,"['chair_ea62254f0a5650579a8ef44e1d2c5b75_005.png', 'chair_ea62254f0a5650579a8ef44e1d2c5b75_001.png', 'chair_a374da8227eca67b89014675a548cbb_011.png']"
banktrial,chair_cluster1,chair_c1_ea62254f0a5650579a8ef44e1d2c5b75_1,2,"['chair_ea62254f0a5650579a8ef44e1d2c5b75_005.png', 'chair_ea62254f0a5650579a8ef44e1d2c5b75_013.png', 'chair_3f83565ed40f87c5593ebeeedbff73b_005.png']"
banktrial,chair_cluster1,chair_c1_ea62254f0a5650579a8ef44e1d2c5b75_2,2,"['chair_ea62254f0a5650579a8ef44e1d2c5b75_001.png', 'chair_ea62254f0a5650579a8ef44e1d2c5b75_009.png', 'chair_c8963b0930306a61781cbff504e4168d_007.png']"
banktrial,chair_cluster2,chair_c2_64e77e9e5887ce95492d9da2668ec34c_0,1,"['chair_64e77e9e5887ce95492d9da2668ec34c_008.png', 'chair_34dc6c4e022b380cf91663a74ccd2338_003.png', 'chair_64e77e9e5887ce95492d9da2668ec34c_001.png']"
banktrial,chair_cluster2,chair_c2_64e77e9e5887ce95492d9da2668ec34c_1,1,"['chair_64e77e9e5887ce95492d9da2668ec34c_009.png', 'chair_507a5070cde81fd867936ca58e67cec6_005.png', 'chair_64e77e9e5887ce95492d9da2668ec34c_003.png']"
banktrial,chair_cluster2,chair_c2_64e77e9e5887ce95492d9da2668ec34c_2,2,"['chair_64e77e9e5887ce95492d9da2668ec34c_011.png', 'chair_64e77e9e5887ce95492d9da2668ec34c_004.png', 'chair_34dc6c4e022b380cf91663a74ccd2338_010.png']"
banktrial,chair_cluster2,chair_c2_3037c7d4d9dcb8f535b063aa516d32d0_0,0,"['chair_98f42a66467c264377fe1aa9b41a89c5_006.png', 'chair_3037c7d4d9dcb8f535b063aa516d32d0_002.png', 'chair_3037c7d4d9dcb8f535b063aa516d32d0_007.png']"
banktrial,chair_cluster2,chair_c2_3037c7d4d9dcb8f535b063aa516d32d0_1,2,"['chair_3037c7d4d9dcb8f535b063aa516d32d0_005.png', 'chair_3037c7d4d9dcb8f535b063aa516d32d0_010.png', 'chair_5aea2a227125a81bccda8d28b44378b7_005.png']"
banktrial,chair_cluster2,chair_c2_3037c7d4d9dcb8f535b063aa516d32d0_2,0,"['chair_b6e662b81c62dc9b688f5a44034a346_013.png', 'chair_3037c7d4d9dcb8f535b063aa516d32d0_008.png', 'chair_3037c7d4d9dcb8f535b063aa516d32d0_013.png']"
banktrial,chair_cluster2,chair_c2_5bb5b15807158f71504721639e19f609_0,0,"['chair_fcfb7012968416679c0b027ae5b223d6_012.png', 'chair_5bb5b15807158f71504721639e19f609_011.png', 'chair_5bb5b15807158f71504721639e19f609_003.png']"
banktrial,chair_cluster2,chair_c2_5bb5b15807158f71504721639e19f609_1,2,"['chair_5bb5b15807158f71504721639e19f609_008.png', 'chair_5bb5b15807158f71504721639e19f609_010.png', 'chair_ea7be2b97e78d5b35a4480134e0cdd21_002.png']"
banktrial,chair_cluster2,chair_c2_5bb5b15807158f71504721639e19f609_2,0,"['chair_fcfb7012968416679c0b027ae5b223d6_005.png', 'chair_5bb5b15807158f71504721639e19f609_003.png', 'chair_5bb5b15807158f71504721639e19f609_011.png']"
banktrial,chair_cluster2,chair_c2_7f11f4251d2faee4492d9da2668ec34c_0,1,"['chair_7f11f4251d2faee4492d9da2668ec34c_007.png', 'chair_8f1e882bdc10f54955f46d55537192b6_000.png', 'chair_7f11f4251d2faee4492d9da2668ec34c_006.png']"
banktrial,chair_cluster2,chair_c2_7f11f4251d2faee4492d9da2668ec34c_1,0,"['chair_a996cc501faa4ec841c6494d29fffa82_008.png', 'chair_7f11f4251d2faee4492d9da2668ec34c_002.png', 'chair_7f11f4251d2faee4492d9da2668ec34c_004.png']"
banktrial,chair_cluster2,chair_c2_7f11f4251d2faee4492d9da2668ec34c_2,0,"['chair_a996cc501faa4ec841c6494d29fffa82_006.png', 'chair_7f11f4251d2faee4492d9da2668ec34c_005.png', 'chair_7f11f4251d2faee4492d9da2668ec34c_002.png']"
banktrial,chair_cluster2,chair_c2_ff8efd10f5e6c5c7c6c0380e62f2644_0,1,"['chair_ff8efd10f5e6c5c7c6c0380e62f2644_009.png', 'chair_4fae9528f1403fd0f9702e673573a443_004.png', 'chair_ff8efd10f5e6c5c7c6c0380e62f2644_007.png']"
banktrial,chair_cluster2,chair_c2_ff8efd10f5e6c5c7c6c0380e62f2644_1,0,"['chair_91f867d862e6c96c3ea242d1c18c3489_000.png', 'chair_ff8efd10f5e6c5c7c6c0380e62f2644_002.png', 'chair_ff8efd10f5e6c5c7c6c0380e62f2644_005.png']"
banktrial,chair_cluster2,chair_c2_ff8efd10f5e6c5c7c6c0380e62f2644_2,2,"['chair_ff8efd10f5e6c5c7c6c0380e62f2644_012.png', 'chair_ff8efd10f5e6c5c7c6c0380e62f2644_008.png', 'chair_bb90094030f369e4305a3b2fd9173d6f_010.png']"
banktrial,chair_cluster2,chair_c2_6d4ce042f204e89db413bc67c6e4035a_0,0,"['chair_9b9cfaea2a7ba04c461ec9f1803b17a7_014.png', 'chair_6d4ce042f204e89db413bc67c6e4035a_011.png', 'chair_6d4ce042f204e89db413bc67c6e4035a_006.png']"
banktrial,chair_cluster2,chair_c2_6d4ce042f204e89db413bc67c6e4035a_1,1,"['chair_6d4ce042f204e89db413bc67c6e4035a_005.png', 'chair_507a5070cde81fd867936ca58e67cec6_013.png', 'chair_6d4ce042f204e89db413bc67c6e4035a_006.png']"
banktrial,chair_cluster2,chair_c2_6d4ce042f204e89db413bc67c6e4035a_2,0,"['chair_2195099b0295f692afca3357bb07ab96_002.png', 'chair_6d4ce042f204e89db413bc67c6e4035a_004.png', 'chair_6d4ce042f204e89db413bc67c6e4035a_013.png']"
banktrial,chair_cluster2,chair_c2_bcf67dfcbd6c1fe7da8e9e0272759299_0,0,"['chair_99e4c4b39b75a06b30e06a011e63236a_012.png', 'chair_bcf67dfcbd6c1fe7da8e9e0272759299_008.png', 'chair_bcf67dfcbd6c1fe7da8e9e0272759299_006.png']"
banktrial,chair_cluster2,chair_c2_bcf67dfcbd6c1fe7da8e9e0272759299_1,0,"['chair_40ee8ed17f6ea51224669056e0d19a1_006.png', 'chair_bcf67dfcbd6c1fe7da8e9e0272759299_006.png', 'chair_bcf67dfcbd6c1fe7da8e9e0272759299_013.png']"
banktrial,chair_cluster2,chair_c2_bcf67dfcbd6c1fe7da8e9e0272759299_2,2,"['chair_bcf67dfcbd6c1fe7da8e9e0272759299_000.png', 'chair_bcf67dfcbd6c1fe7da8e9e0272759299_004.png', 'chair_8fbf9ce2c9cb77bd9cb48411c757aef6_008.png']"
banktrial,chair_cluster2,chair_c2_4fae9528f1403fd0f9702e673573a443_0,2,"['chair_4fae9528f1403fd0f9702e673573a443_014.png', 'chair_4fae9528f1403fd0f9702e673573a443_003.png', 'chair_3318f55fdfb9a132f83ac1589b0e94a6_004.png']"
banktrial,chair_cluster2,chair_c2_4fae9528f1403fd0f9702e673573a443_1,0,"['chair_5c660775f1c7b202855c835f93769fb8_006.png', 'chair_4fae9528f1403fd0f9702e673573a443_005.png', 'chair_4fae9528f1403fd0f9702e673573a443_013.png']"
banktrial,chair_cluster2,chair_c2_4fae9528f1403fd0f9702e673573a443_2,2,"['chair_4fae9528f1403fd0f9702e673573a443_009.png', 'chair_4fae9528f1403fd0f9702e673573a443_000.png', 'chair_fcfb7012968416679c0b027ae5b223d6_001.png']"
banktrial,chair_cluster2,chair_c2_903a14845425ca3176e30bf48cd56fcd_0,0,"['chair_a996cc501faa4ec841c6494d29fffa82_007.png', 'chair_903a14845425ca3176e30bf48cd56fcd_002.png', 'chair_903a14845425ca3176e30bf48cd56fcd_011.png']"
banktrial,chair_cluster2,chair_c2_903a14845425ca3176e30bf48cd56fcd_1,1,"['chair_903a14845425ca3176e30bf48cd56fcd_005.png', 'chair_a996cc501faa4ec841c6494d29fffa82_012.png', 'chair_903a14845425ca3176e30bf48cd56fcd_013.png']"
banktrial,chair_cluster2,chair_c2_903a14845425ca3176e30bf48cd56fcd_2,0,"['chair_34dc6c4e022b380cf91663a74ccd2338_000.png', 'chair_903a14845425ca3176e30bf48cd56fcd_010.png', 'chair_903a14845425ca3176e30bf48cd56fcd_007.png']"
banktrial,chair_cluster2,chair_c2_507a5070cde81fd867936ca58e67cec6_0,0,"['chair_fcfb7012968416679c0b027ae5b223d6_005.png', 'chair_507a5070cde81fd867936ca58e67cec6_014.png', 'chair_507a5070cde81fd867936ca58e67cec6_011.png']"
banktrial,chair_cluster2,chair_c2_507a5070cde81fd867936ca58e67cec6_1,0,"['chair_6d4ce042f204e89db413bc67c6e4035a_010.png', 'chair_507a5070cde81fd867936ca58e67cec6_014.png', 'chair_507a5070cde81fd867936ca58e67cec6_002.png']"
banktrial,chair_cluster2,chair_c2_507a5070cde81fd867936ca58e67cec6_2,1,"['chair_507a5070cde81fd867936ca58e67cec6_011.png', 'chair_9b9cfaea2a7ba04c461ec9f1803b17a7_002.png', 'chair_507a5070cde81fd867936ca58e67cec6_008.png']"
banktrial,chair_cluster2,chair_c2_d045654d572bc46f19fb4103277a6b93_0,2,"['chair_d045654d572bc46f19fb4103277a6b93_011.png', 'chair_d045654d572bc46f19fb4103277a6b93_003.png', 'chair_63da17eda9d415b5319c5e90e9cc9126_007.png']"
banktrial,chair_cluster2,chair_c2_d045654d572bc46f19fb4103277a6b93_1,2,"['chair_d045654d572bc46f19fb4103277a6b93_004.png', 'chair_d045654d572bc46f19fb4103277a6b93_006.png', 'chair_41ce60d5443c203eb31c248b8665b2e7_000.png']"
banktrial,chair_cluster2,chair_c2_d045654d572bc46f19fb4103277a6b93_2,1,"['chair_d045654d572bc46f19fb4103277a6b93_013.png', 'chair_79401adba0311d9b19fb4103277a6b93_001.png', 'chair_d045654d572bc46f19fb4103277a6b93_011.png']"
banktrial,chair_cluster2,chair_c2_bbdaf1503b9e2219df6cfab91d65bb91_0,2,"['chair_bbdaf1503b9e2219df6cfab91d65bb91_007.png', 'chair_bbdaf1503b9e2219df6cfab91d65bb91_000.png', 'chair_ea7be2b97e78d5b35a4480134e0cdd21_013.png']"
banktrial,chair_cluster2,chair_c2_bbdaf1503b9e2219df6cfab91d65bb91_1,2,"['chair_bbdaf1503b9e2219df6cfab91d65bb91_009.png', 'chair_bbdaf1503b9e2219df6cfab91d65bb91_004.png', 'chair_d93760fda8d73aaece101336817a135f_013.png']"
banktrial,chair_cluster2,chair_c2_bbdaf1503b9e2219df6cfab91d65bb91_2,1,"['chair_bbdaf1503b9e2219df6cfab91d65bb91_010.png', 'chair_30f077da43f30e64c862eec8232fff1e_001.png', 'chair_bbdaf1503b9e2219df6cfab91d65bb91_009.png']"
banktrial,chair_cluster2,chair_c2_25d40c79ac57891cfebad4f49b26ec52_0,0,"['chair_92175cfac21b10e76e5b9257c4084ca2_003.png', 'chair_25d40c79ac57891cfebad4f49b26ec52_007.png', 'chair_25d40c79ac57891cfebad4f49b26ec52_011.png']"
banktrial,chair_cluster2,chair_c2_25d40c79ac57891cfebad4f49b26ec52_1,2,"['chair_25d40c79ac57891cfebad4f49b26ec52_002.png', 'chair_25d40c79ac57891cfebad4f49b26ec52_011.png', 'chair_92175cfac21b10e76e5b9257c4084ca2_012.png']"
banktrial,chair_cluster2,chair_c2_25d40c79ac57891cfebad4f49b26ec52_2,2,"['chair_25d40c79ac57891cfebad4f49b26ec52_011.png', 'chair_25d40c79ac57891cfebad4f49b26ec52_010.png', 'chair_507a5070cde81fd867936ca58e67cec6_004.png']"
banktrial,chair_cluster2,chair_c2_ea7be2b97e78d5b35a4480134e0cdd21_0,2,"['chair_ea7be2b97e78d5b35a4480134e0cdd21_002.png', 'chair_ea7be2b97e78d5b35a4480134e0cdd21_008.png', 'chair_94e289c89059106bd8f74b0004a598cd_011.png']"
banktrial,chair_cluster2,chair_c2_ea7be2b97e78d5b35a4480134e0cdd21_1,1,"['chair_ea7be2b97e78d5b35a4480134e0cdd21_002.png', 'chair_7595d089aefd8ed5af7c7ad2549a1b15_001.png', 'chair_ea7be2b97e78d5b35a4480134e0cdd21_010.png']"
banktrial,chair_cluster2,chair_c2_ea7be2b97e78d5b35a4480134e0cdd21_2,2,"['chair_ea7be2b97e78d5b35a4480134e0cdd21_007.png', 'chair_ea7be2b97e78d5b35a4480134e0cdd21_004.png', 'chair_594d5b7f3e705a1ab3234e0da44b11e4_003.png']"
banktrial,chair_cluster2,chair_c2_58f3e49e746363dcf91663a74ccd2338_0,1,"['chair_58f3e49e746363dcf91663a74ccd2338_009.png', 'chair_b6e662b81c62dc9b688f5a44034a346_003.png', 'chair_58f3e49e746363dcf91663a74ccd2338_003.png']"
banktrial,chair_cluster2,chair_c2_58f3e49e746363dcf91663a74ccd2338_1,1,"['chair_58f3e49e746363dcf91663a74ccd2338_003.png', 'chair_34dc6c4e022b380cf91663a74ccd2338_008.png', 'chair_58f3e49e746363dcf91663a74ccd2338_009.png']"
banktrial,chair_cluster2,chair_c2_58f3e49e746363dcf91663a74ccd2338_2,1,"['chair_58f3e49e746363dcf91663a74ccd2338_000.png', 'chair_903a14845425ca3176e30bf48cd56fcd_013.png', 'chair_58f3e49e746363dcf91663a74ccd2338_006.png']"
banktrial,chair_cluster2,chair_c2_6aba15a68e745c8d48fda83c10428379_0,0,"['chair_a4ecc0a3d68dafd44925bc492489de9c_010.png', 'chair_6aba15a68e745c8d48fda83c10428379_007.png', 'chair_6aba15a68e745c8d48fda83c10428379_009.png']"
banktrial,chair_cluster2,chair_c2_6aba15a68e745c8d48fda83c10428379_1,0,"['chair_5d0a9fa5c8d9bef386f6991406b6a562_009.png', 'chair_6aba15a68e745c8d48fda83c10428379_013.png', 'chair_6aba15a68e745c8d48fda83c10428379_003.png']"
banktrial,chair_cluster2,chair_c2_6aba15a68e745c8d48fda83c10428379_2,0,"['chair_a6009749fd05fed82d19175e7d19b7cb_007.png', 'chair_6aba15a68e745c8d48fda83c10428379_013.png', 'chair_6aba15a68e745c8d48fda83c10428379_008.png']"
banktrial,chair_cluster2,chair_c2_8fbf9ce2c9cb77bd9cb48411c757aef6_0,0,"['chair_c3c159a5a56614aad7b20fded0142d7a_004.png', 'chair_8fbf9ce2c9cb77bd9cb48411c757aef6_001.png', 'chair_8fbf9ce2c9cb77bd9cb48411c757aef6_008.png']"
banktrial,chair_cluster2,chair_c2_8fbf9ce2c9cb77bd9cb48411c757aef6_1,2,"['chair_8fbf9ce2c9cb77bd9cb48411c757aef6_013.png', 'chair_8fbf9ce2c9cb77bd9cb48411c757aef6_011.png', 'chair_81158ce36c90c319740641939c9d6dc9_008.png']"
banktrial,chair_cluster2,chair_c2_8fbf9ce2c9cb77bd9cb48411c757aef6_2,2,"['chair_8fbf9ce2c9cb77bd9cb48411c757aef6_002.png', 'chair_8fbf9ce2c9cb77bd9cb48411c757aef6_007.png', 'chair_c3c159a5a56614aad7b20fded0142d7a_005.png']"
banktrial,chair_cluster2,chair_c2_e32ee21232d2d5604747ada1cb39a749_0,1,"['chair_e32ee21232d2d5604747ada1cb39a749_004.png', 'chair_5748c2c222d1528deb0a72cc21af76ff_006.png', 'chair_e32ee21232d2d5604747ada1cb39a749_007.png']"
banktrial,chair_cluster2,chair_c2_e32ee21232d2d5604747ada1cb39a749_1,1,"['chair_e32ee21232d2d5604747ada1cb39a749_004.png', 'chair_c3c159a5a56614aad7b20fded0142d7a_014.png', 'chair_e32ee21232d2d5604747ada1cb39a749_006.png']"
banktrial,chair_cluster2,chair_c2_e32ee21232d2d5604747ada1cb39a749_2,1,"['chair_e32ee21232d2d5604747ada1cb39a749_000.png', 'chair_fcfb7012968416679c0b027ae5b223d6_008.png', 'chair_e32ee21232d2d5604747ada1cb39a749_008.png']"
banktrial,chair_cluster2,chair_c2_a78d31c9dd3cea02f91663a74ccd2338_0,2,"['chair_a78d31c9dd3cea02f91663a74ccd2338_012.png', 'chair_a78d31c9dd3cea02f91663a74ccd2338_006.png', 'chair_34dc6c4e022b380cf91663a74ccd2338_011.png']"
banktrial,chair_cluster2,chair_c2_a78d31c9dd3cea02f91663a74ccd2338_1,0,"['chair_e159d82f67a5953b1fb41007d56c0ca1_002.png', 'chair_a78d31c9dd3cea02f91663a74ccd2338_002.png', 'chair_a78d31c9dd3cea02f91663a74ccd2338_006.png']"
banktrial,chair_cluster2,chair_c2_a78d31c9dd3cea02f91663a74ccd2338_2,1,"['chair_a78d31c9dd3cea02f91663a74ccd2338_013.png', 'chair_a996cc501faa4ec841c6494d29fffa82_001.png', 'chair_a78d31c9dd3cea02f91663a74ccd2338_006.png']"
banktrial,chair_cluster2,chair_c2_65c7a3d8fb95311c492d9da2668ec34c_0,1,"['chair_65c7a3d8fb95311c492d9da2668ec34c_007.png', 'chair_92175cfac21b10e76e5b9257c4084ca2_012.png', 'chair_65c7a3d8fb95311c492d9da2668ec34c_010.png']"
banktrial,chair_cluster2,chair_c2_65c7a3d8fb95311c492d9da2668ec34c_1,1,"['chair_65c7a3d8fb95311c492d9da2668ec34c_002.png', 'chair_64e77e9e5887ce95492d9da2668ec34c_008.png', 'chair_65c7a3d8fb95311c492d9da2668ec34c_007.png']"
